Contents_ID,Use,Contents_name,Subcategory_name,시군,구명,도로명주소,지번주소,키워드,다국어,경도,위도,공간객체타입,라인색상,라인패턴,라인두께,전화번호,웹URL,동영상웹링크URL,음성파일웹링크URL,사진정보1,사진정보2,사진정보3,사진정보4,사진정보5,유형,개방시간,소재지용도,변기현황,장애인화장실,기타설비
restgu19_0054,Y,엠에스주유소,정시,,영등포구,대림로 230,영등포구 대림동 664-18,,KOR,126.8974392,37.50129883,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0053,Y,SK네트웍스㈜당산주유소,정시,,영등포구,영중로 169,영등포구 영등포동8가 86,,KOR,126.9053993,37.53150452,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0052,Y,SK네트웍스㈜신길동주유소,정시,,영등포구,영등포로 348,영등포구 신길동 50-8,,KOR,126.9169906,37.51532263,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0051,Y,SK네트웍스㈜ 남부주유소,정시,,영등포구,경인로 822,영등포구 영등포동 426-90,,KOR,126.9044732,37.51533504,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0050,Y,세화주유소,정시,,영등포구,신길로 137,영등포구 신길동 252-9,,KOR,126.9100599,37.5046087,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0049,Y,대성산업㈜ 대영주유소,정시,,영등포구,국회대로 632,영등포구 영등포동7가 62-13,,KOR,126.9040997,37.52545906,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0048,Y,㈜신세기오일 광장주유소,정시,,영등포구,국회대로62길 7,영등포구 여의도동 17-4,,KOR,126.9163536,37.52765142,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0047,Y,SK 경일주유소,정시,,영등포구,국회대로 746,영등포구 여의도동 17-2,,KOR,126.916023,37.52798884,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0046,Y,㈜한진 여의도주유소,정시,,영등포구,국회대로 786,영등포구 여의도동 14,,KOR,126.9195594,37.5302929,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0045,Y,현대오일뱅크㈜ 직영여의도현대주유소,정시,,영등포구,국회대로 794,영등포구 여의도동 13-11,,KOR,126.9203725,37.5307894,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0044,Y,양평주유소,정시,,영등포구,양평로 141,영등포구 양평동5가 37,,KOR,126.8922043,37.53843775,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0043,Y,제2한강주유소,정시,,영등포구,선유로 260,영등포구 양평동4가 28,,KOR,126.8979368,37.53552992,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0042,Y,GS칼텍스㈜ 직영 기린점,정시,,영등포구,선유로 270,영등포구 양평동4가 159-1,,KOR,126.8988509,37.53623557,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0041,Y,삼미상사㈜ 영등포주유소,정시,,영등포구,선유로 114,영등포구 양평동1가 105,,KOR,126.8908291,37.52409145,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0040,Y,경덕주유소,정시,,영등포구,여의대방로23길 2,영등포구 신길동 4214,,KOR,126.919775,37.49839123,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0039,Y,보라주유소,정시,,영등포구,영등포로 399,영등포구 신길동 70-1,,KOR,126.9227151,37.51353407,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0038,Y,GS칼텍스㈜ 직영 신길점,정시,,영등포구,신길로 74,영등포구 신길동 3632-2,,KOR,126.9087115,37.49905406,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0037,Y,㈜대림에너지,정시,,영등포구,가마산로 414,영등포구 신길동 355-545,,KOR,126.9028487,37.5038233,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0036,Y,한성주유소,정시,,영등포구,여의대방로 227,영등포구 신길동 1155,,KOR,126.9228829,37.50720133,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0035,Y,신평화주유소,정시,,영등포구,가마산로 554,영등포구 신길동 1824,,KOR,126.9176183,37.50397411,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0034,Y,대방주유소,정시,,영등포구,여의대방로 159,영등포구 신길동 623,,KOR,126.920523,37.50138029,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0033,Y,미림주유소,정시,,영등포구,여의대방로 147,영등포구 신길동 505,,KOR,126.9199986,37.50030819,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0032,Y,매봉주유소,정시,,영등포구,도신로 248,영등포구 신길동 100-10,,KOR,126.9183126,37.51308965,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0031,Y,한일주유소,정시,,영등포구,도림로 486,영등포구 문래동3가 76-3,,KOR,126.8897997,37.51695778,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0030,Y,화일주유소,정시,,영등포구,도림로 415,영등포구 문래동2가 1-1,,KOR,126.8968361,37.51323941,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0029,Y,모드니주유소,정시,,영등포구,경인로 789,영등포구 문래동3가 8-17,,KOR,126.9008267,37.51475341,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0028,Y,㈜강서오일,정시,,영등포구,도신로 151,영등포구 도림동 71,,KOR,126.9082187,37.51002077,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0027,Y,도림주유소,정시,,영등포구,도림로 343,영등포구 도림동 243-2,,KOR,126.9002172,37.5077604,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,손건조기1
restgu19_0026,Y,대청주유소,정시,,영등포구,가마산로 328,영등포구 대림동 776-3,,KOR,126.8957405,37.49854699,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0025,Y,대림주유소,정시,,영등포구,도림로 157,영등포구 대림동 710-12,,KOR,126.8989785,37.49458873,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0024,Y,㈜안국에너지 동신주유소,정시,,영등포구,시흥대로 595,영등포구 대림동 994-1,,KOR,126.9035231,37.48603909,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0023,Y,버드나룻길주유소,정시,,영등포구,버드나루로 111,영등포구 당산동 121-106,,KOR,126.9078531,37.52801756,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0022,Y,대일주유소,정시,,영등포구,영등포로 168,영등포구 당산동1가 5-5,,KOR,126.9000444,37.52048971,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공중,업무시간,주유소및충전소,,,
restgu19_0021,Y,민원봉사실화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.9184001,37.50520508,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,
restgu19_0020,Y,검사장화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.9184001,37.50520508,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,
restgu19_0019,Y,병무연수원,정시,,영등포구,여의대방로43길 13,영등포구 신길동 896,,KOR,126.9197826,37.50622423,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,
restgu19_0018,Y,서울지방병무청화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 893,,KOR,126.9203474,37.50555546,1,#0000FF,L,,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,손건조기 2
restgu19_0017,Y,군지원센터화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 893,,KOR,126.9203474,37.50555546,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기4
restgu19_0016,Y,본관화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.9184001,37.50520508,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,0
restgu19_0015,Y,신길119안전센터,정시,,영등포구,영등포로84길 31,영등포구 신길동 454-11,,KOR,126.9221748,37.51045577,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기1
restgu19_0014,Y,대림119안전센터,정시,,영등포구,도림로 212,영등포구 신길동 440-61,,KOR,126.9040887,37.49733439,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기1
restgu19_0013,Y,당산119안전센터,정시,,영등포구,양평로 70-1,영등포구 당산동6가 339-7,,KOR,126.8991831,37.53549067,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,손건조기1
restgu19_0012,Y,여의도119안전센터,정시,,영등포구,의사당대로 162,영등포구 여의도동 48-3,,KOR,126.9278661,37.51722489,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기1
restgu19_0011,Y,영등포소방서,정시,,영등포구,문래로 197,영등포구 영등포동4가 99,,KOR,126.9039883,37.51842198,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기1
restgu19_0010,Y,당산2동주민센터,정시,,영등포구,당산로 235,영등포구 당산동6가 305-4,,KOR,126.9021384,37.53474342,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기2
restgu19_0009,Y,선유정보문화도서관,정시,,영등포구,선유로43가길 10-8,영등포구 양평동3가 88-1,,KOR,126.8929206,37.53332927,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공용시설,,가능,손건조기 15
restgu19_0008,Y,문래정보문화도서관,정시,,영등포구,문래로20길 49,영등포구 문래동3가,,KOR,126.8908769,37.51685123,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공용시설,,가능,
restgu19_0007,Y,대림정보문화도서관,정시,,영등포구,도신로 27,영등포구 대림동 608-2,,KOR,126.8960612,37.50431571,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공용시설,,가능,손건조기 8
restgu19_0006,Y,영등포구선거관리위원회 화장실,정시,,영등포구,버드나루로 114,영등포구 당산동 121-103,,KOR,126.9083134,37.52829295,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,0
restgu19_0005,Y,국민연금공단 영등포지사,정시,,영등포구,국회대로 539,영등포구 당산동4가 93-1,,KOR,126.8951049,37.52940381,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,0
restgu19_0004,Y,인곡빌딩 화장실(지하1층),정시,,영등포구,양산로 107,영등포구 당산동3가 370-5,,KOR,126.8950933,37.52455481,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,손건조기 2
restgu19_0003,Y,인곡빌딩 화장실,정시,,영등포구,양산로 107,영등포구 당산동3가 370-5,,KOR,126.8950933,37.52455481,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,,손건조기 2
restgu19_0002,Y,영등포동주민센터,정시,,영등포구,영등포로53길(영2가222-2,영등포구 영등포동2가 222-2,,KOR,126.9106634,37.52034113,1,#0000ff,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,손건조기 2
restgu19_0001,Y,영등포본동주민센터,정시,,영등포구,신길로61길 17,영등포구 영등포동 592-70,,KOR,126.9093206,37.51466435,1,#0000FF,L,0,02-2670-3503,,,,,,,,,공공개방,업무시간,공공청사,,가능,0
restgu18_0139,Y,청담종합사회복지관,정시,,금천구,금하로29길 36,금천구 시흥동,,KOR,126.9141456,37.45088378,1,#0000FF,L,0,02-2627-1353,,,,,,,,,공공개방,정시(08:00~18:30),공용시설,,여1,비상밸1
restgu18_0138,Y,가산종합사회복지관,정시,,금천구,가산로 129,금천구 가산동,,KOR,126.8917576,37.47688638,1,#0000FF,L,0,02-2627-1353,,,,,,,,,공공개방,정시(09:00~21:00),공용시설,,"남1,여1",비상벨1
restgu18_0137,Y,가산디지털단지역,정시,,금천구,벚꽃로 309,금천구 가산동,,KOR,126.8824903,37.48208477,1,#0000FF,L,4,02-2639-3332,,,,,,,,,공공개방,정시,철도역,,"남1,여1",
restgu18_0136,Y,독산역,정시,,금천구,벚꽃로 115,금천구 가산동,,KOR,126.8897956,37.46565868,1,#0000FF,L,4,1544-7788,,,,,,,,,공공개방,정시,철도역,,,
restgu18_0135,Y,금천구청역,정시,,금천구,시흥대로63길 91,금천구 시흥동,,KOR,126.8942847,37.45578139,1,#0000FF,L,4,1544-7788,,,,,,,,,공공개방,정시,철도역,,,
restgu18_0134,Y,독산3동공영주차장,정시,,금천구,시흥대로 138길 10-11,금천구 가산동,,KOR,126.8992688,37.47216428,1,#0000FF,L,0,02-839-6931,,,,,,,,,공공개방,정시(09:00~23:00),교통시설,,,
restgu18_0133,Y,시흥4동청소년독서실,정시,,금천구,독산로32다길 17,금천구 독산동,,KOR,126.9065443,37.45919749,1,#0000ff,L,0,02-894-6648,,,,,,,,,공공개방,정시(09:00~23:00),공용시설,,,
restgu18_0132,Y,견인보관소,상시,,금천구,가산디지털2로 169-34,금천구 시흥동,,KOR,126.876042,37.48330093,1,#0000ff,L,0,02-854-5264,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0131,Y,신흥주차장,상시,,금천구,독산로36나길 21 ,금천구 가산동,,KOR,126.9092872,37.45964271,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0130,Y,효봉공영주차장,상시,,금천구,독산로50마길 6,금천구 시흥동,,KOR,126.9109376,37.46074256,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0129,Y,삼성공영주차장,상시,,금천구,독산로24마길 30,금천구 시흥동,,KOR,126.9090159,37.45458943,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,공용시설 1,
restgu18_0128,Y,시흥3동공영주차장,상시,,금천구,시흥대로28길 35-9,금천구 시흥동,,KOR,126.9056912,37.44292248,1,#0000ff,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0127,Y,다목적공영주차장,상시,,금천구,시흥대로150길 56,금천구 시흥동,,KOR,126.9018838,37.47638193,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0126,Y,구룡공영주차장,상시,,금천구,독산로107길 13,금천구 독산동,,KOR,126.9027511,37.47788454,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0125,Y,독산3동공영주차장,정시,,금천구,독산로108길 44,금천구 독산동,,KOR,126.9063257,37.47948669,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,정시(09:00~21:00),교통시설,,공용시설 1,
restgu18_0124,Y,독산1동공영주차장,정시,,금천구,범안로12가길 65,금천구 독산동,,KOR,126.8948,37.46494066,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,상시,교통시설,,,
restgu18_0123,Y,가산동공영주차장,정시,,금천구,시흥대로153길 53,금천구 독산동,,KOR,126.8955649,37.47667571,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,정시(09:00~21:00),교통시설,,,
restgu18_0122,Y,공단본부,정시,,금천구,시흥대로 37길 18,금천구 가산동,,KOR,126.9026357,37.44588441,1,#0000FF,L,0,02-809-0061,,,,,,,,,공공개방,정시(09:00~18:00),빌딩,,,
restgu18_0121,Y,가산도서관,정시,,금천구,가산로5길 43,금천구 시흥동,,KOR,126.892118,37.47348843,1,#0000FF,L,0,02-865-6817,,,,,,,,,공공개방,정시(06:00~22:00),공용시설,,,
restgu18_0120,Y,독산도서관,정시,,금천구,독산로54길 114,금천구 가산동,,KOR,126.9080458,37.46745856,1,#0000FF,L,0,02-863-9544,,,,,,,,,공공개방,정시(06:00~22:00),공용시설,,공용시설 1,
restgu18_0119,Y,금나래도서관,정시,,금천구,시흥대로 73길 70,금천구 독산동,,KOR,126.8947989,37.45673301,1,#0000FF,L,0,02-2627-2991,,,,,,,,,공공개방,정시(09:00~23:00),공용시설,,,
restgu18_0118,Y,문화체육센터,정시,,금천구,독산로54길 188,금천구 독산동,,KOR,126.9070749,37.47027254,1,#0000FF,L,0,02-806-1313,,,,,,,,,공공개방,정시(06:00~22:00),공용시설,,,
restgu18_0117,Y,노보텔화장실,상시,,금천구,시흥대로 378,금천구 독산동,,KOR,126.8983939,37.46743625,1,#0000ff,L,0,02-3282-6432,,,,,,,,,민간개방,상시,민간,,,
restgu18_0116,Y,독산4동주민센터화장실,정시,,금천구,독산로 232,금천구 독산동,,KOR,126.9021538,37.46755862,1,#0000ff,L,0,02-2627-2509,,,,,,,,,공공개방,정시(06:00~20:00),공공청사,,,
restgu18_0115,Y,농협 문성지점,정시,,금천구,남부순환로 1428,금천구 독산동,,KOR,126.9094234,37.48057561,1,#0000FF,L,0,02-852-3121,,,,,,,,,민간개방,정시,민간,,,
restgu18_0114,Y,국민은행독산동지점,정시,,금천구,시흥대로 430,금천구 독산동,,KOR,126.8986473,37.47181442,1,#0000FF,L,0,02-868-9103,,,,,,,,,민간개방,정시,민간,,,
restgu18_0113,Y,신한은행독산동금융센터,정시,,금천구,시흥대로 446,금천구 독산동,,KOR,126.8987854,37.47330776,1,#0000FF,L,0,02-868-5500,,,,,,,,,민간개방,정시,민간,,,
restgu18_0112,Y,천지랜드,정시,,금천구,독산로 293,금천구 독산동,,KOR,126.9028131,37.47303191,1,#0000ff,L,0,02-856-7644,,,,,,,,,민간개방,정시,민간,,,
restgu18_0111,Y,혜전빌딩,정시,,금천구,시흥대로 488,금천구 독산동,,KOR,126.8991941,37.47707632,1,#0000ff,L,0,02-861-3860,,,,,,,,,민간개방,정시,빌딩,,,
restgu18_0110,Y,삼부르네상스,정시,,금천구,시흥대로152길 11-43,금천구 독산동,,KOR,126.9005771,37.47856374,1,#0000FF,L,0,02-856-1296,,,,,,,,,민간개방,정시,빌딩,,별도장애인실 남1,
restgu18_0109,Y,독산3동주민센터,정시,,금천구,독산로 317,금천구 독산동,,KOR,126.9031611,37.47516074,1,#0000FF,L,0,02-2627-2507,,,,,,,,,공공개방,정시,공공청사,,별도장애인실 남1,유아용보호의자 1
restgu18_0108,Y,독산2동주민센터,정시,,금천구,범안로 1240-7,금천구 독산동,,KOR,126.8997467,37.46611495,1,#0000FF,L,0,02-2627-2505,,,,,,,,,공공개방,정시(08:00~18:30),공공청사,,공용 1,
restgu18_0107,Y,독산1동 주민센터,정시,,금천구,시흥대로123길 11,금천구 독산동,,KOR,126.8970258,37.47021889,1,#0000FF,L,0,02-2104-5235,,,,,,,,,공공개방,정시,공공청사,,,
